"subject" "activity" "measurement" "mean"
"6498" "5" "LAYING" "time-body-gyroscope-magnitude-mean" -0.946938300576923
"6499" "6" "WALKING" "time-body-gyroscope-magnitude-mean" -0.281207841122807
"6500" "6" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.12912124415098
"6501" "6" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0142677821595833
"6502" "6" "SITTING" "time-body-gyroscope-magnitude-mean" -0.932703812181818
"6503" "6" "STANDING" "time-body-gyroscope-magnitude-mean" -0.939404744385965
"6504" "6" "LAYING" "time-body-gyroscope-magnitude-mean" -0.908980174736842
"6505" "7" "WALKING" "time-body-gyroscope-magnitude-mean" -0.305959351403509
"6506" "7" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.239099165627451
"6507" "7" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.18874081887234
"6508" "7" "SITTING" "time-body-gyroscope-magnitude-mean" -0.897870535
"6509" "7" "STANDING" "time-body-gyroscope-magnitude-mean" -0.943425564528302
"6510" "7" "LAYING" "time-body-gyroscope-magnitude-mean" -0.915793634807692
"6511" "8" "WALKING" "time-body-gyroscope-magnitude-mean" -0.00310243820125
"6512" "8" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" 0.166447991
"6513" "8" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0993429744078947
"6514" "8" "SITTING" "time-body-gyroscope-magnitude-mean" -0.93268224326087
"6515" "8" "STANDING" "time-body-gyroscope-magnitude-mean" -0.952848496851852
"6516" "8" "LAYING" "time-body-gyroscope-magnitude-mean" -0.924253348518518
"6517" "11" "WALKING" "time-body-gyroscope-magnitude-mean" -0.421801673559322
"6518" "11" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.255048336944444
"6519" "11" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.19788336026087
"6520" "11" "SITTING" "time-body-gyroscope-magnitude-mean" -0.951884472075472
"6521" "11" "STANDING" "time-body-gyroscope-magnitude-mean" -0.979978011489362
"6522" "11" "LAYING" "time-body-gyroscope-magnitude-mean" -0.952523752105263
"6523" "14" "WALKING" "time-body-gyroscope-magnitude-mean" -0.137208741864407
"6524" "14" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" 0.365779419444444
"6525" "14" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" 0.166340011842444
"6526" "14" "SITTING" "time-body-gyroscope-magnitude-mean" -0.942756369259259
"6527" "14" "STANDING" "time-body-gyroscope-magnitude-mean" -0.943530016833333
"6528" "14" "LAYING" "time-body-gyroscope-magnitude-mean" -0.904665418431373
"6529" "15" "WALKING" "time-body-gyroscope-magnitude-mean" -0.243711124444444
"6530" "15" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.201217274
"6531" "15" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.121686320740476
"6532" "15" "SITTING" "time-body-gyroscope-magnitude-mean" -0.957331628305085
"6533" "15" "STANDING" "time-body-gyroscope-magnitude-mean" -0.946961381132076
"6534" "15" "LAYING" "time-body-gyroscope-magnitude-mean" -0.944605127222222
"6535" "16" "WALKING" "time-body-gyroscope-magnitude-mean" -0.485931932745098
"6536" "16" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.308260568039216
"6537" "16" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.309820427234043
"6538" "16" "SITTING" "time-body-gyroscope-magnitude-mean" -0.946417382463768
"6539" "16" "STANDING" "time-body-gyroscope-magnitude-mean" -0.972528178205128
"6540" "16" "LAYING" "time-body-gyroscope-magnitude-mean" -0.951777099571429
"6541" "17" "WALKING" "time-body-gyroscope-magnitude-mean" -0.335009836885246
"6542" "17" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.235191249091667
"6543" "17" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.232641763307609
"6544" "17" "SITTING" "time-body-gyroscope-magnitude-mean" -0.967177744375
"6545" "17" "STANDING" "time-body-gyroscope-magnitude-mean" -0.978184576538462
"6546" "17" "LAYING" "time-body-gyroscope-magnitude-mean" -0.960733121690141
"6547" "19" "WALKING" "time-body-gyroscope-magnitude-mean" 0.100045071430769
"6548" "19" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.06161577145
"6549" "19" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" 0.418004608615385
"6550" "19" "SITTING" "time-body-gyroscope-magnitude-mean" -0.942229043835616
"6551" "19" "STANDING" "time-body-gyroscope-magnitude-mean" -0.94174504109589
"6552" "19" "LAYING" "time-body-gyroscope-magnitude-mean" -0.953263432771084
"6553" "21" "WALKING" "time-body-gyroscope-magnitude-mean" -0.284775644807692
"6554" "21" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.168982721146809
"6555" "21" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.184850019535556
"6556" "21" "SITTING" "time-body-gyroscope-magnitude-mean" -0.964971113764706
"6557" "21" "STANDING" "time-body-gyroscope-magnitude-mean" -0.949837151797753
"6558" "21" "LAYING" "time-body-gyroscope-magnitude-mean" -0.949278890222222
"6559" "22" "WALKING" "time-body-gyroscope-magnitude-mean" -0.210608043717391
"6560" "22" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.1280319236
"6561" "22" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.161333309783333
"6562" "22" "SITTING" "time-body-gyroscope-magnitude-mean" -0.942077432741935
"6563" "22" "STANDING" "time-body-gyroscope-magnitude-mean" -0.931624303968254
"6564" "22" "LAYING" "time-body-gyroscope-magnitude-mean" -0.926616373333333
"6565" "23" "WALKING" "time-body-gyroscope-magnitude-mean" -0.0120968259523729
"6566" "23" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.156527148792745
"6567" "23" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0390915481555556
"6568" "23" "SITTING" "time-body-gyroscope-magnitude-mean" -0.936593426911765
"6569" "23" "STANDING" "time-body-gyroscope-magnitude-mean" -0.938430293382353
"6570" "23" "LAYING" "time-body-gyroscope-magnitude-mean" -0.949418000972222
"6571" "25" "WALKING" "time-body-gyroscope-magnitude-mean" -0.394362401351351
"6572" "25" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.3186346998
"6573" "25" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.216082565601724
"6574" "25" "SITTING" "time-body-gyroscope-magnitude-mean" -0.966568718615385
"6575" "25" "STANDING" "time-body-gyroscope-magnitude-mean" -0.967077442837838
"6576" "25" "LAYING" "time-body-gyroscope-magnitude-mean" -0.809688545342466
"6577" "26" "WALKING" "time-body-gyroscope-magnitude-mean" -0.392092024067797
"6578" "26" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.344427047636364
"6579" "26" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.23531462282
"6580" "26" "SITTING" "time-body-gyroscope-magnitude-mean" -0.954052945897436
"6581" "26" "STANDING" "time-body-gyroscope-magnitude-mean" -0.968673955540541
"6582" "26" "LAYING" "time-body-gyroscope-magnitude-mean" -0.951863594736842
"6583" "27" "WALKING" "time-body-gyroscope-magnitude-mean" -0.396638753684211
"6584" "27" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.286145719598039
"6585" "27" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.164783206536364
"6586" "27" "SITTING" "time-body-gyroscope-magnitude-mean" -0.963565474
"6587" "27" "STANDING" "time-body-gyroscope-magnitude-mean" -0.968702956625
"6588" "27" "LAYING" "time-body-gyroscope-magnitude-mean" -0.966917594459459
"6589" "28" "WALKING" "time-body-gyroscope-magnitude-mean" -0.310775945814815
"6590" "28" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.263415282690196
"6591" "28" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.068246324026087
"6592" "28" "SITTING" "time-body-gyroscope-magnitude-mean" -0.955175567083333
"6593" "28" "STANDING" "time-body-gyroscope-magnitude-mean" -0.894242469620253
"6594" "28" "LAYING" "time-body-gyroscope-magnitude-mean" -0.93710692125
"6595" "29" "WALKING" "time-body-gyroscope-magnitude-mean" -0.28057326754717
"6596" "29" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0439627677608163
"6597" "29" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.122968108816667
"6598" "29" "SITTING" "time-body-gyroscope-magnitude-mean" -0.962377332166667
"6599" "29" "STANDING" "time-body-gyroscope-magnitude-mean" -0.980657340461539
"6600" "29" "LAYING" "time-body-gyroscope-magnitude-mean" -0.971923623043478
"6601" "30" "WALKING" "time-body-gyroscope-magnitude-mean" -0.0229640797463077
"6602" "30" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.113608367276923
"6603" "30" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.095537320533871
"6604" "30" "SITTING" "time-body-gyroscope-magnitude-mean" -0.955847323870968
"6605" "30" "STANDING" "time-body-gyroscope-magnitude-mean" -0.913890564915254
"6606" "30" "LAYING" "time-body-gyroscope-magnitude-mean" -0.962284921142857
"6607" "2" "WALKING" "time-body-gyroscope-magnitude-mean" -0.446549092881356
"6608" "2" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.219713472958333
"6609" "2" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.162188586930426
"6610" "2" "SITTING" "time-body-gyroscope-magnitude-mean" -0.946035087173913
"6611" "2" "STANDING" "time-body-gyroscope-magnitude-mean" -0.963466341851852
"6612" "2" "LAYING" "time-body-gyroscope-magnitude-mean" -0.950011569583333
"6613" "4" "WALKING" "time-body-gyroscope-magnitude-mean" -0.49779220106
"6614" "4" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.299779407884615
"6615" "4" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.3466062928
"6616" "4" "SITTING" "time-body-gyroscope-magnitude-mean" -0.9260633138
"6617" "4" "STANDING" "time-body-gyroscope-magnitude-mean" -0.900982100535714
"6618" "4" "LAYING" "time-body-gyroscope-magnitude-mean" -0.930236462592593
"6619" "9" "WALKING" "time-body-gyroscope-magnitude-mean" -0.294542266826923
"6620" "9" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.0833234490061224
"6621" "9" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.168921400633333
"6622" "9" "SITTING" "time-body-gyroscope-magnitude-mean" -0.9032355368
"6623" "9" "STANDING" "time-body-gyroscope-magnitude-mean" -0.921030223111111
"6624" "9" "LAYING" "time-body-gyroscope-magnitude-mean" -0.9071250998
"6625" "10" "WALKING" "time-body-gyroscope-magnitude-mean" -0.156458730358491
"6626" "10" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0438573846851064
"6627" "10" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.0238468037578947
"6628" "10" "SITTING" "time-body-gyroscope-magnitude-mean" -0.944202043703704
"6629" "10" "STANDING" "time-body-gyroscope-magnitude-mean" -0.929787259772727
"6630" "10" "LAYING" "time-body-gyroscope-magnitude-mean" -0.937590998793103
"6631" "12" "WALKING" "time-body-gyroscope-magnitude-mean" -0.35593036512
"6632" "12" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.316561585961538
"6633" "12" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.213351510686957
"6634" "12" "SITTING" "time-body-gyroscope-magnitude-mean" -0.941907240784314
"6635" "12" "STANDING" "time-body-gyroscope-magnitude-mean" -0.888101372786885
"6636" "12" "LAYING" "time-body-gyroscope-magnitude-mean" -0.9308405935
"6637" "13" "WALKING" "time-body-gyroscope-magnitude-mean" -0.218669558421053
"6638" "13" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.237182958116364
"6639" "13" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.102114480531915
"6640" "13" "SITTING" "time-body-gyroscope-magnitude-mean" -0.951142644081633
"6641" "13" "STANDING" "time-body-gyroscope-magnitude-mean" -0.95782537245614
"6642" "13" "LAYING" "time-body-gyroscope-magnitude-mean" -0.944303111935484
"6643" "18" "WALKING" "time-body-gyroscope-magnitude-mean" -0.500471147857143
"6644" "18" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.3691086
"6645" "18" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.381022814727273
"6646" "18" "SITTING" "time-body-gyroscope-magnitude-mean" -0.977634992105263
"6647" "18" "STANDING" "time-body-gyroscope-magnitude-mean" -0.963006793150685
"6648" "18" "LAYING" "time-body-gyroscope-magnitude-mean" -0.980740846769231
"6649" "20" "WALKING" "time-body-gyroscope-magnitude-mean" 0.0686275147882353
"6650" "20" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0223302538235294
"6651" "20" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" 0.0938419436933333
"6652" "20" "SITTING" "time-body-gyroscope-magnitude-mean" -0.939574435606061
"6653" "20" "STANDING" "time-body-gyroscope-magnitude-mean" -0.883675028630137
"6654" "20" "LAYING" "time-body-gyroscope-magnitude-mean" -0.9604473725
"6655" "24" "WALKING" "time-body-gyroscope-magnitude-mean" -0.403064156896552
"6656" "24" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-mean" -0.33443583979661
"6657" "24" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-mean" -0.304965806363636
"6658" "24" "SITTING" "time-body-gyroscope-magnitude-mean" -0.964633252352941
"6659" "24" "STANDING" "time-body-gyroscope-magnitude-mean" -0.954518594057971
"6660" "24" "LAYING" "time-body-gyroscope-magnitude-mean" -0.953791512638889
"6661" "1" "WALKING" "time-body-gyroscope-magnitude-std" -0.186978364526316
"6662" "1" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.14861931805283
"6663" "1" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.225724368061224
"6664" "1" "SITTING" "time-body-gyroscope-magnitude-std" -0.934531840425532
"6665" "1" "STANDING" "time-body-gyroscope-magnitude-std" -0.978690028679245
"6666" "1" "LAYING" "time-body-gyroscope-magnitude-std" -0.81901016976
"6667" "3" "WALKING" "time-body-gyroscope-magnitude-std" -0.561510683275862
"6668" "3" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.408886653186441
"6669" "3" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.245794699346939
"6670" "3" "SITTING" "time-body-gyroscope-magnitude-std" -0.925518103807692
"6671" "3" "STANDING" "time-body-gyroscope-magnitude-std" -0.88212522147541
"6672" "3" "LAYING" "time-body-gyroscope-magnitude-std" -0.954275110967742
"6673" "5" "WALKING" "time-body-gyroscope-magnitude-std" -0.492176823571429
"6674" "5" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.354687870212766
"6675" "5" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.360678305253192
"6676" "5" "SITTING" "time-body-gyroscope-magnitude-std" -0.931414810454545
"6677" "5" "STANDING" "time-body-gyroscope-magnitude-std" -0.867041711785714
"6678" "5" "LAYING" "time-body-gyroscope-magnitude-std" -0.958287921923077
"6679" "6" "WALKING" "time-body-gyroscope-magnitude-std" -0.36560291677193
"6680" "6" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.199893710196078
"6681" "6" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.0426276750979167
"6682" "6" "SITTING" "time-body-gyroscope-magnitude-std" -0.921259472727273
"6683" "6" "STANDING" "time-body-gyroscope-magnitude-std" -0.915891572982456
"6684" "6" "LAYING" "time-body-gyroscope-magnitude-std" -0.920914497017544
"6685" "7" "WALKING" "time-body-gyroscope-magnitude-std" -0.19828316695614
"6686" "7" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.418144852156863
"6687" "7" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.259751603446809
"6688" "7" "SITTING" "time-body-gyroscope-magnitude-std" -0.898063314375
"6689" "7" "STANDING" "time-body-gyroscope-magnitude-std" -0.918438958867924
"6690" "7" "LAYING" "time-body-gyroscope-magnitude-std" -0.918662459038462
"6691" "8" "WALKING" "time-body-gyroscope-magnitude-std" -0.238746703958333
"6692" "8" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.109327923829268
"6693" "8" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.0466291872078947
"6694" "8" "SITTING" "time-body-gyroscope-magnitude-std" -0.953001632173913
"6695" "8" "STANDING" "time-body-gyroscope-magnitude-std" -0.95322478962963
"6696" "8" "LAYING" "time-body-gyroscope-magnitude-std" -0.932470764444444
"6697" "11" "WALKING" "time-body-gyroscope-magnitude-std" -0.558362783220339
"6698" "11" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.377909862407407
"6699" "11" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.339349828493478
"6700" "11" "SITTING" "time-body-gyroscope-magnitude-std" -0.959964488301887
"6701" "11" "STANDING" "time-body-gyroscope-magnitude-std" -0.977071437446808
"6702" "11" "LAYING" "time-body-gyroscope-magnitude-std" -0.954713182807018
"6703" "14" "WALKING" "time-body-gyroscope-magnitude-std" -0.201401930542373
"6704" "14" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" 0.299975979851852
"6705" "14" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.0665144570666667
"6706" "14" "SITTING" "time-body-gyroscope-magnitude-std" -0.947081158333333
"6707" "14" "STANDING" "time-body-gyroscope-magnitude-std" -0.931426203833333
"6708" "14" "LAYING" "time-body-gyroscope-magnitude-std" -0.913433185882353
"6709" "15" "WALKING" "time-body-gyroscope-magnitude-std" -0.425798469148148
"6710" "15" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.288429008639583
"6711" "15" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.284249712071429
"6712" "15" "SITTING" "time-body-gyroscope-magnitude-std" -0.963475074915254
"6713" "15" "STANDING" "time-body-gyroscope-magnitude-std" -0.931286778679245
"6714" "15" "LAYING" "time-body-gyroscope-magnitude-std" -0.924043007638889
"6715" "16" "WALKING" "time-body-gyroscope-magnitude-std" -0.665078404313725
"6716" "16" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.518189646470588
"6717" "16" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.422315316808511
"6718" "16" "SITTING" "time-body-gyroscope-magnitude-std" -0.937942404637681
"6719" "16" "STANDING" "time-body-gyroscope-magnitude-std" -0.964105768461539
"6720" "16" "LAYING" "time-body-gyroscope-magnitude-std" -0.959020036285714
"6721" "17" "WALKING" "time-body-gyroscope-magnitude-std" -0.522494763606557
"6722" "17" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.440837260125
"6723" "17" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.352687281086957
"6724" "17" "SITTING" "time-body-gyroscope-magnitude-std" -0.97541025484375
"6725" "17" "STANDING" "time-body-gyroscope-magnitude-std" -0.977680837435897
"6726" "17" "LAYING" "time-body-gyroscope-magnitude-std" -0.959325498732394
"6727" "19" "WALKING" "time-body-gyroscope-magnitude-std" -0.0218463165461538
"6728" "19" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.26440144275
"6729" "19" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" 0.237821231894872
"6730" "19" "SITTING" "time-body-gyroscope-magnitude-std" -0.950491807945205
"6731" "19" "STANDING" "time-body-gyroscope-magnitude-std" -0.937951031506849
"6732" "19" "LAYING" "time-body-gyroscope-magnitude-std" -0.955906646506024
"6733" "21" "WALKING" "time-body-gyroscope-magnitude-std" -0.408304434423077
"6734" "21" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.420236002514894
"6735" "21" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.388420328666667
"6736" "21" "SITTING" "time-body-gyroscope-magnitude-std" -0.971225061647059
"6737" "21" "STANDING" "time-body-gyroscope-magnitude-std" -0.945614401797753
"6738" "21" "LAYING" "time-body-gyroscope-magnitude-std" -0.949289148
"6739" "22" "WALKING" "time-body-gyroscope-magnitude-std" -0.390775683913043
"6740" "22" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.2025581772
"6741" "22" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.263921983758333
"6742" "22" "SITTING" "time-body-gyroscope-magnitude-std" -0.933268487096774
"6743" "22" "STANDING" "time-body-gyroscope-magnitude-std" -0.900776555555556
"6744" "22" "LAYING" "time-body-gyroscope-magnitude-std" -0.923911565972222
"6745" "23" "WALKING" "time-body-gyroscope-magnitude-std" 0.163346451623729
"6746" "23" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.366732989313725
"6747" "23" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" 0.0539972903222222
"6748" "23" "SITTING" "time-body-gyroscope-magnitude-std" -0.937006097352941
"6749" "23" "STANDING" "time-body-gyroscope-magnitude-std" -0.923796565588235
"6750" "23" "LAYING" "time-body-gyroscope-magnitude-std" -0.957227585972222
"6751" "25" "WALKING" "time-body-gyroscope-magnitude-std" -0.489809386081081
"6752" "25" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.387754116158462
"6753" "25" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.38216092137931
"6754" "25" "SITTING" "time-body-gyroscope-magnitude-std" -0.970639125692308
"6755" "25" "STANDING" "time-body-gyroscope-magnitude-std" -0.959884274324324
"6756" "25" "LAYING" "time-body-gyroscope-magnitude-std" -0.856017369726027
"6757" "26" "WALKING" "time-body-gyroscope-magnitude-std" -0.538329286101695
"6758" "26" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.514032410181818
"6759" "26" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.296158291686
"6760" "26" "SITTING" "time-body-gyroscope-magnitude-std" -0.964742022307692
"6761" "26" "STANDING" "time-body-gyroscope-magnitude-std" -0.962653585540541
"6762" "26" "LAYING" "time-body-gyroscope-magnitude-std" -0.965676821973684
"6763" "27" "WALKING" "time-body-gyroscope-magnitude-std" -0.482452355789474
"6764" "27" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.501775426447059
"6765" "27" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.307952089840909
"6766" "27" "SITTING" "time-body-gyroscope-magnitude-std" -0.970782132714286
"6767" "27" "STANDING" "time-body-gyroscope-magnitude-std" -0.965693334
"6768" "27" "LAYING" "time-body-gyroscope-magnitude-std" -0.971915732837838
"6769" "28" "WALKING" "time-body-gyroscope-magnitude-std" -0.460511661296296
"6770" "28" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.476923344705882
"6771" "28" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.22448414468913
"6772" "28" "SITTING" "time-body-gyroscope-magnitude-std" -0.951065984027778
"6773" "28" "STANDING" "time-body-gyroscope-magnitude-std" -0.876917545696203
"6774" "28" "LAYING" "time-body-gyroscope-magnitude-std" -0.928940913375
"6775" "29" "WALKING" "time-body-gyroscope-magnitude-std" -0.358814096603774
"6776" "29" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.0800476153673469
"6777" "29" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.26740979843125
"6778" "29" "SITTING" "time-body-gyroscope-magnitude-std" -0.971578024666667
"6779" "29" "STANDING" "time-body-gyroscope-magnitude-std" -0.975358665384615
"6780" "29" "LAYING" "time-body-gyroscope-magnitude-std" -0.977040093043478
"6781" "30" "WALKING" "time-body-gyroscope-magnitude-std" -0.266845731292308
"6782" "30" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.169293534323077
"6783" "30" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.208267542032258
"6784" "30" "SITTING" "time-body-gyroscope-magnitude-std" -0.960641288225806
"6785" "30" "STANDING" "time-body-gyroscope-magnitude-std" -0.887247636779661
"6786" "30" "LAYING" "time-body-gyroscope-magnitude-std" -0.951264441
"6787" "2" "WALKING" "time-body-gyroscope-magnitude-std" -0.553019916271186
"6788" "2" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.377532167604167
"6789" "2" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.274844110531915
"6790" "2" "SITTING" "time-body-gyroscope-magnitude-std" -0.961313624130435
"6791" "2" "STANDING" "time-body-gyroscope-magnitude-std" -0.95394338037037
"6792" "2" "LAYING" "time-body-gyroscope-magnitude-std" -0.961164053958333
"6793" "4" "WALKING" "time-body-gyroscope-magnitude-std" -0.553116111166667
"6794" "4" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.510974134423077
"6795" "4" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.3805726254
"6796" "4" "SITTING" "time-body-gyroscope-magnitude-std" -0.928898293
"6797" "4" "STANDING" "time-body-gyroscope-magnitude-std" -0.885144317678571
"6798" "4" "LAYING" "time-body-gyroscope-magnitude-std" -0.947031781666667
"6799" "9" "WALKING" "time-body-gyroscope-magnitude-std" -0.489725811538462
"6800" "9" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.425839761428571
"6801" "9" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.322331464761905
"6802" "9" "SITTING" "time-body-gyroscope-magnitude-std" -0.9066063206
"6803" "9" "STANDING" "time-body-gyroscope-magnitude-std" -0.908291403111111
"6804" "9" "LAYING" "time-body-gyroscope-magnitude-std" -0.8985578738
"6805" "10" "WALKING" "time-body-gyroscope-magnitude-std" -0.402025135660377
"6806" "10" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.113062673542979
"6807" "10" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.280382850552632
"6808" "10" "SITTING" "time-body-gyroscope-magnitude-std" -0.963064577592593
"6809" "10" "STANDING" "time-body-gyroscope-magnitude-std" -0.920486810227273
"6810" "10" "LAYING" "time-body-gyroscope-magnitude-std" -0.927471165517241
"6811" "12" "WALKING" "time-body-gyroscope-magnitude-std" -0.4132083408
"6812" "12" "WALKING_UPSTAIRS" "time-body-gyroscope-magnitude-std" -0.525686949063462
"6813" "12" "WALKING_DOWNSTAIRS" "time-body-gyroscope-magnitude-std" -0.32045862629
"6814" "12" "SITTING" "time-body-gyroscope-magnitude-std" -0.946769241568627
"6815" "12" "STANDING" "time-body-gyroscope-magnitude-std" -0.852271618032787
"6816" "12" "LAYING" "time-body-gyroscope-magnitude-std" -0.935725715833333
